date,price,price_change,daily_return_pct,rolling_volatility_7d,ma_7d
2024-07-12,0.6,-0.025000000000000022,-4.0000000000000036,2.8298105456888702,0.6157142857142857
2024-07-13,0.595,-0.0050000000000000044,-0.8333333333333304,2.8431819651073234,0.6142857142857142
2024-07-14,0.675,0.08000000000000007,13.445378151260524,5.884777405324148,0.6214285714285713
2024-07-15,0.695,0.019999999999999907,2.962962962962945,5.886827703557909,0.6314285714285715
2024-07-16,0.705,0.010000000000000009,1.4388489208633004,5.495498838581385,0.6457142857142857
2024-07-17,0.685,-0.019999999999999907,-2.8368794326240954,5.796178635949006,0.6542857142857142
2024-07-18,0.675,-0.010000000000000009,-1.4598540145985384,5.882823442349933,0.6614285714285714
2024-07-19,0.615,-0.06000000000000005,-8.888888888888902,6.824219768225537,0.6635714285714286
2024-07-20,0.645,0.030000000000000027,4.878048780487809,6.971534764238391,0.6707142857142856
2024-07-21,0.64,-0.0050000000000000044,-0.7751937984496138,4.496423270941447,0.6657142857142857
2024-07-22,0.63,-0.010000000000000009,-1.5625,4.202996478079188,0.6564285714285714
2024-07-23,0.625,-0.0050000000000000044,-0.7936507936507908,4.040756630328105,0.6449999999999999
2024-07-24,0.605,-0.020000000000000018,-3.200000000000003,4.06105056271684,0.6335714285714286
2024-07-25,0.625,0.020000000000000018,3.3057851239669533,4.4828403514294495,0.6264285714285714
2024-07-26,0.615,-0.010000000000000009,-1.6000000000000014,2.920806999882735,0.6264285714285714
2024-07-27,0.585,-0.030000000000000027,-4.878048780487809,2.5262995212896926,0.6178571428571429
2024-07-28,0.575,-0.010000000000000009,-1.7094017094017144,2.5150518995314557,0.6085714285714285
2024-07-29,0.585,0.010000000000000009,1.7391304347826209,2.7935957918441776,0.6021428571428571
2024-07-30,0.595,0.010000000000000009,1.7094017094017033,2.9812105420211275,0.5978571428571428
2024-07-31,0.585,-0.010000000000000009,-1.6806722689075682,2.816374899672217,0.595
2024-08-01,0.555,-0.029999999999999916,-5.12820512820511,2.7476342384323664,0.585
2024-08-02,0.535,-0.020000000000000018,-3.603603603603611,2.8442574515932164,0.5735714285714285
2024-08-03,0.525,-0.010000000000000009,-1.869158878504673,2.536196547033096,0.5650000000000001
2024-08-04,0.545,0.020000000000000018,3.809523809523818,3.226369531818763,0.5607142857142857
2024-08-05,0.515,-0.030000000000000027,-5.5045871559633035,3.4602448975069575,0.5507142857142857
2024-08-06,0.535,0.020000000000000018,3.8834951456310662,3.893243778737967,0.5421428571428571
2024-08-07,0.515,-0.020000000000000018,-3.738317757009346,3.990735427567918,0.5321428571428573
2024-08-08,0.485,-0.030000000000000027,-5.82524271844661,4.096776892466974,0.5221428571428571
2024-08-09,0.4915,0.006500000000000006,1.3402061855670055,4.166692072745221,0.5159285714285714
2024-08-10,0.476,-0.015500000000000014,-3.153611393692779,4.232475003534895,0.5089285714285714
2024-08-11,0.453,-0.022999999999999965,-4.831932773109237,3.7185115721183486,0.49578571428571433
2024-08-12,0.4555,0.0025000000000000022,0.5518763796909409,3.6189613980348914,0.48728571428571427
2024-08-13,0.4585,0.0030000000000000027,0.658616904500553,2.9325695610232643,0.4763571428571428
2024-08-14,0.4555,-0.0030000000000000027,-0.6543075245365348,2.884150198319832,0.46785714285714286
2024-08-15,0.447,-0.008500000000000008,-1.866081229418226,2.2618905488052166,0.46242857142857147
2024-08-16,0.443,-0.0040000000000000036,-0.8948545861297563,1.9961521293580657,0.45550000000000007
2024-08-17,0.4545,0.01150000000000001,2.5959367945823875,2.3351935360033234,0.45242857142857146
2024-08-18,0.4865,0.03199999999999997,7.0407040704070445,2.996371664796999,0.45721428571428574
2024-08-19,0.4835,-0.0030000000000000027,-0.6166495375128478,3.0613539545671586,0.4612142857142857
2024-08-20,0.486,0.0025000000000000022,0.5170630816959676,3.0636405067934045,0.4651428571428572
2024-08-21,0.5025,0.01649999999999996,3.3950617283950546,3.108817930107948,0.47185714285714286
2024-08-22,0.5215,0.019000000000000017,3.7810945273631935,2.8235948530085486,0.48249999999999993
2024-08-23,0.5175,-0.0040000000000000036,-0.7670182166826467,2.8001066837046027,0.49314285714285716
2024-08-24,0.5015,-0.016000000000000014,-3.0917874396135248,3.443737615465364,0.49985714285714283
2024-08-25,0.502,0.000500000000000056,0.09970089730808596,2.4171578604057857,0.5020714285714286
2024-08-26,0.4955,-0.006500000000000006,-1.294820717131473,2.480904307104265,0.5037857142857143
2024-08-27,0.4945,-0.0010000000000000009,-0.20181634712411745,2.4890078791741423,0.505
2024-08-28,0.5035,0.008999999999999952,1.8200202224469164,2.216107939483447,0.5051428571428571
2024-08-29,0.503,-0.0004999999999999449,-0.09930486593842103,1.495093678664244,0.5025000000000001
2024-08-30,0.498,-0.0050000000000000044,-0.994035785288272,1.5041591759413868,0.4997142857142857
2024-08-31,0.4995,0.0015000000000000013,0.3012048192771122,1.0090375214347438,0.49942857142857144
2024-09-01,0.5025,0.002999999999999947,0.6006006006005871,1.0389654108932211,0.49949999999999994
2024-09-02,0.5085,0.006000000000000005,1.1940298507462588,0.9351624851389445,0.5013571428571428
2024-09-03,0.5175,0.009000000000000008,1.7699115044247815,1.0252861599932523,0.5046428571428571
2024-09-04,0.5115,-0.006000000000000005,-1.1594202898550732,1.0786016172727915,0.5057857142857143
2024-09-05,0.5295,0.018000000000000016,3.5190615835777095,1.6235926377714267,0.5095714285714286
2024-09-06,0.528,-0.0014999999999999458,-0.28328611898016387,1.5151434519187716,0.5138571428571429
2024-09-07,0.5055,-0.022500000000000075,-4.2613636363636465,2.4703124892114645,0.5147142857142857
2024-09-08,0.5,-0.005499999999999949,-1.0880316518298572,2.5065241183168916,0.5143571428571428
2024-09-09,0.513,0.013000000000000012,2.6000000000000023,2.673077042439423,0.5149999999999999
2024-09-10,0.5225,0.009499999999999953,1.8518518518518379,2.6814851353664406,0.5157142857142857
2024-09-11,0.5195,-0.0030000000000000027,-0.5741626794258381,2.6420173315757727,0.5168571428571428
2024-09-12,0.496,-0.023499999999999965,-4.523580365736279,2.731714512276015,0.5120714285714286
2024-09-13,0.491,-0.0050000000000000044,-1.008064516129037,2.718281343510913,0.5067857142857143
2024-09-14,0.491,0.0,0.0,2.3132853139737923,0.5047142857142857
2024-09-15,0.4885,-0.0025000000000000022,-0.5091649694501044,2.294515157285844,0.5030714285714286
2024-09-16,0.494,0.005500000000000005,1.1258955987717423,2.0361305680017368,0.5003571428571428
2024-09-17,0.4945,0.0005000000000000004,0.10121457489877805,1.7887966974730218,0.49635714285714283
2024-09-18,0.4805,-0.014000000000000012,-2.8311425682507663,1.9443245753114229,0.4907857142857143
